,text,id,category
105,"SmartyPants Kids Fiber Complete, Multi with Omega 3 and Vitamin D, 240 Count
Love that we can combine three different gummies into one bottle.  No more fiber, DHA and vitamin.  They are pricey but when you add buying all three separately its not that bad.",R2NS4BYC1IHBT8,Health_Personal_Care_v1_00
106,"Le Blanc® Original Linen Wash - 32 FL. OZ.
A truly AMAZING product; have started giving this as a gift - yes, a laundry product that makes a gray gift. Removes stains of every sort.<br />Smal lamount goes a long, long way.",RWD85GVVJ3XOF,Health_Personal_Care_v1_00
107,"Gain Flirty Fresh 3 Month Dryer Bar Refill, 1.28 Ounce
Awesome dryer bars... My wife loves them, my clothes smell and feel great, and Amazon makes me look like a champ when she can't find them anywhere locally!",R15CJ0QLS1EM7O,Health_Personal_Care_v1_00
108,"Eatsmart Precision Plus Digital Bathroom Scale with Ultra Wide Platform and Step-on Technology, 440-Pounds
Works fine. Confused why it usually takes two times on the scale -- first time is about 5 lbs over while scale calibrates. But aside from that, it works great. Exactly as advertised. Recommend.",R3IBDECIXB4XG0,Health_Personal_Care_v1_00
109,"NOW Foods Cocoa Butter, 7 oz…
Oh yum, this stuff is great!  I opened it up and it smelled incredible.  Great for use in beauty products, and carefully packed and shipped.  Would buy again.",R2XMCTRLJ8883,Health_Personal_Care_v1_00
110,"Numb Master 5% Topical Anesthetic Lidocaine Cream, Made in USA, Fast Penetration, Liposmal lidocaine, Non-oily
Used this for a Brazilian wax. If you're thinking about buying, DO IT!!! I slapped this stuff on 30 minutes before my appointment and I swear I hardly felt anything. This stuff is amazing!",R1DHYE2M2WIVG9,Health_Personal_Care_v1_00
111,"K-Y Pure Bliss Intimate Personal Massager
I received this for free but my opinion is my own. I can hardly believe how powerful it is. It has a huge variety of pulsations, which is very relaxing. A+",R3G04MDZ7LJFY3,Health_Personal_Care_v1_00
112,"Earth Mama Angel Baby Natural Nipple Butter
Best nipple cream ever! This is not thick or goopy, it moisturizes well and it doesn't have the funky smell that some lanolin creams have. This one, in my opinion, smells a bit like chocolate. LOL",R2B6XWV0C1DTLM,Health_Personal_Care_v1_00
113,"Biofreeze Pain Relief Gel, 4 oz. Tube, Cooling Topical Analgesic for Arthritis, Fast Acting and Long Lasting Pain Reliever Cream for Muscle Pain, Joint Pain, Back Pain, Original Green Formula
No one Should be without this product! My friend has arthritis in her  hand, and has no feeling, and after applying this she had some feeling return. Fast Ship!",R1J2DRFRYWMO49,Health_Personal_Care_v1_00
114,"Designer Protein 100% Premium Whey Protein Powder
What was that? &#34;Acti-blend, helps your protein clump harder?&#34;  When they changed the label they must have also changed the formula, this mix is now impossible to use without a blender.",R3M5BRZQZA0JJI,Health_Personal_Care_v1_00
115,"Crane Usa EE-5301 Cool Mist 2.3-Gallon Humidifier
This humidifier was great until it started to leak out of the sides after only 6 months. Bummer. It was not dropped or handled poorly. Actually I kept up cleaningg and emoting it weekley. Oh well.",R1EKXMZL5PNXVD,Health_Personal_Care_v1_00
116,"BEST Fat Burner, Metabolism Booster, Appetite Suppressant & Energy Enhancer, Ultimate Weight Loss Thermogenic Supplement For Men & Women (30 Day Supply of KrazeXL)
Just got my second bottle in the mail. The first month was a major success which ended in my losing 13 pounds. I’ve been getting compliments from coworkers telling me I’m looking leaner.",R2R3WTGTUA855G,Health_Personal_Care_v1_00
117,"Mirror Box
My husband survived a stroke in January 2015 and we bought this as part of his therapy.  We will see if it actually works.  The concept makes sense but we will see . . .",R1W2HVRP0M7MEQ,Health_Personal_Care_v1_00
118,"Emerita Pro-Gest Balancing Cream - 4 oz
This was recommended to me  by a  nutritionist, Dave Frahm to help with prostrate issues that all men are likely to develop if we live long enough.  He is on Facebook if you'd like more info.",R3J62M6RXW6EZC,Health_Personal_Care_v1_00
119,"NatraCure Plantar Fasciitis Wrap (One Wrap) - 1291-S CAT Arch Support (Small/Medium)
It worked well for two, three days, but then the pad started to come loose, and now the inner gel thingy is falling out. Smart idea, but poor construction.",R2B74YAWUXSU83,Health_Personal_Care_v1_00
120,"Bellefit Dual-Closure Corset with Hooks & Side Zipper, Medical-Grade, C-Section
Great Product and Customer Service! The quality surpasses any similar product by far! The Customer service was very proactive & responsive while ensuring I was 100% satisfied.",R37FKO8M00L7ZT,Health_Personal_Care_v1_00
121,"Alkazone Alkaline Booster Drops with Antioxidant, 1.25 Fluid Ounce
After using this product for one day, I experienced heart palpitations and was unable to sleep for most of the night.  I should have checked with my doctor first!",RZ3MKSCR2FTB0,Health_Personal_Care_v1_00
122,"Natures Secret Ultimate Cleanse Kit Tablets
Product should be used by anyone interested in taking care of body.  I paid $10 more for this same kit when I was in Hawaii.  It's worth the time to listen to the CD.",R1UHT67OYV8YF7,Health_Personal_Care_v1_00
123,"Miles Kimball Trash Can Bands - Set Of 3
so far so good. these hold up the bag well. Really got tired of the bag falling into the can every time something was put in it. At first I thought the band were to big, but they are not .",R963CMOHR6B4U,Health_Personal_Care_v1_00
124,"LotFancy Blood Pressure Monitor Automatic Digital BP Machine Upper Arm Cuff Irregular Heartbeat Detector Accurate Portable Home Use
I bought this because I am pregnant, I feel like it is off by a lot. My blood pressure was 30 point ts higher at the dr. I still use it but just add more to the reading just in case",RU7G5GM8NXL8I,Health_Personal_Care_v1_00
125,"Homedics QRM-400H Therapist Select Quad-Roller Shiatsu & Rolling Massaging Cushion with Heat
Very happy with this back massager.  Very relaxing after a busy day; and seems well built and sturdy.  I've been using it for a few months now; it works very well.  I recommend it.",R2T7E2LOIRJT6M,Health_Personal_Care_v1_00
126,"Bumble and Bumble Hairdresser's Invisible Oil, 3.4 Ounce
I absolutely love this product! I have long, relaxed hair and I put it I'm hair everyday. I use it right after roller set! It is very light but at the same time gives me an excellent amount moisture!",R2MGP6J6SPVP8X,Health_Personal_Care_v1_00
127,"Truform Lites Mild Sheer Compression Pantyhose
ordered by accident. I need more compression for work. I'll save these to wear out for dinner. They are sheer enough for evening wear not good for work.",R3A0BQ2OZYMGAX,Health_Personal_Care_v1_00
128,"Pampers Wipes 16X Refill, 1024 ct (Old Version)
Best price for the amount of wipes you get.  If your anything like me when changing your little one you use half a pack of wipes, well then this item is worth it.",R7TP1EU8SF2F8,Health_Personal_Care_v1_00
129,"Barlean's Organic Oils Forti-Flax Flaxseed Supplements
As promised, promptly and in good condition. This seems to be good stuff. I use it along with some other stuff to enrich nutrients and flavor yogurt. It works.",R1W3SQJELTU5LE,Health_Personal_Care_v1_00
130,"HoMedics, Deep Sleep I White Noise Sound Machine, HDS-1000
Wasn't what I expected, but I've gotten used to it and it serves the purpose I bought it for.  It drowns out the noises.  I've used it for about 3 months now.",RVIP7HT43H0LJ,Health_Personal_Care_v1_00
131,"Naturo Sciences Pure Garcinia Cambogia Extract with HCA – 100% All Natural Dietary Supplement – Live a Healthy Life – 90 count, 1000mg Per Serving, 45 Servings
This is the second time ordering this product from this seller and I love it.  It curbs my appetite and gives me energy to last the day without the jitters you get from other products.",R37P872JJLWNTL,Health_Personal_Care_v1_00
132,"Florida Orthopedics Prolite Low Profile Wrist Splint, Black
Very comfortable and helps alot when I get horrible flare ups. Doesn't restrict finger and thumb movement like some, so I can still read, eat, drink from a glass, etc.",R2LUVSN9IUNHAQ,Health_Personal_Care_v1_00
133,"GE Lancing Device
Not sure if I'm using this lancing device correctly. I purchased it because it has 7 depths for jabbing. I find that I must insert the lancet further out to even get it to jab my skin.",R19DIVBQS6IJBJ,Health_Personal_Care_v1_00
134,"Emerald Sterile Krinkle Kerlix Type 4 1/2"" x 4 1/8 Yds, Bandage Roll - Pack of 10
Gets the job done for a great price!  Sterile in bulk at price comparable to non-stick. And, it's available through Prime 2 day shipping, a real bonus.",R2GTU1QOI59P2X,Health_Personal_Care_v1_00
135,"Viva Vantage Paper Towels, Choose-a-Sheet, Regular Roll, 6 Count (Pack of 4)
Impossible to open! These are very hard for an adult to open, I bought them so that my 6 yr old could bring sauces with his lunch. No way he will be able to open them",RQK5IYMHVP4,Health_Personal_Care_v1_00
136,"Walgreens Acetaminophen Twin Pack 80Mg Child Strawberry Suspension, 4 fl oz
the taste is good and my 26 moths niece loves it.  She always cry when she has to take medicine except this. She even try to fake sick to take this. It works very well too.",R1UD0UFTJOEUPT,Health_Personal_Care_v1_00
137,"AmazonBasics Performance Alkaline Batteries
I have been using Amazon Basics products for about 2 years and have always found them to be first rate.  The batteries last as long as the name brand batteries and cost a lot less.",R3D5YMZG0QBHJ8,Health_Personal_Care_v1_00
138,"Sparkle Paper Towels, 24 Count
It's a good product. Sometimes some rolls have some sticky stuff on them, seems like extra glue or something. I mostly got it because it's the cheapest paper towel available.",R11FQA8D4D7PLK,Health_Personal_Care_v1_00
139,"Etekcity Digital Body Weight Bathroom Scale with Step-On Technology, 400 Pounds, Body Tape Measure Included, Elegant Black
Super Sleek, low to the ground, easy to read light up display! There are no buttons or dials or on/off switches, you just stand on it and ta-da! It turns itself off!",R12UQ8P1K50I2A,Health_Personal_Care_v1_00
140,"Sunbeam 730-811 Heating Pad plus Massage
Tried this thing twice now. Sent the original back because it would not turn off at night after 60 minutes. Second one did the same thing. This is dangerous... DO NOT BUY!",R1FJFJ0RR1O5N9,Health_Personal_Care_v1_00
141,"Natural Vitality Natural Calm Plus Calcium Magnesium Anti Stress, Organic, Raspberry Lemon
I use this for migraine headache prevention (along with Dr. Danielle's Organic Turmeric Curcumin for inflamation).  My headaches have improved from 15+ per month before, to 2-3 per month now.",R175VIE0EAWGSN,Health_Personal_Care_v1_00
142,"Wright's Silver Cream By Weiman 8 Ounces /227 G (Pack of 2)
The best silver polish ever. I have tried the liquid and it does not work as well as this soft paste. I am not crazy about polishing silver, but this stuff makes the job bearable.",R1O59RL3JM70XD,Health_Personal_Care_v1_00
143,"Crane Warm Mist Humidifer, 1 Gallon
the mineral build up, a long with the erosion of the black ring at the bottom ruined this product, the erosion of the material gives off slimy substance, which makes cleaning very difficult",R2XF1V60896JC3,Health_Personal_Care_v1_00
144,"Natural Living Belly Fat Burner – 1 Bottle
I took these twice a day but saw no difference in weight.  Perhaps I did not take them long enough???  Probably not the best purchase I have made but it was worth a try.",RWSTCM53XEBG2,Health_Personal_Care_v1_00
145,"Sizers - shoe sizing insert cushions
I agree with other reviewers--they work great if your toes fit, but lambswool or filling from old pillows works better for this purpose. They work best for shoes that have a  round or square toe.",R1OVUJB9BXNK5R,Health_Personal_Care_v1_00
146,"Natural Living Iodine Plus 2 for Low Thyroid – 1 Bottle
Not sure it has done anything.  It is always hard to tell with supplements.  I have only a few more tablets.  I have no idea if it is working.  These are tough reviews to do.",R3R4NKMA70IRI9,Health_Personal_Care_v1_00
147,"Grape Seed (250mg)
The product arrived on time and in good condition. I already started to feel the benefits. It works wonders for my eyes. I already feel so much better.",R1D2LQ193UNLHM,Health_Personal_Care_v1_00
148,"Growing Naturals Organic Rice Protein Powder, Chocolate, 33.6 Ounce
By far my favorite protein powder. The fact that is organic and vegan is a plus. Mixes well using my ninja.  I have a shake every morning using this powder.",R39EQJ9OIG0XDX,Health_Personal_Care_v1_00
149,"Bundle - 2 Items: 1 Bottle of Digest Gold Plus Probiotics By Enzymedica - 90 Capsules and 1 VDC Pill Box
This stuff is great. I knew it was helping, but I didn't realize how much until after I ran out for about a week. Now I make sure I don't go without it.",R38BA6XA4GAMPK,Health_Personal_Care_v1_00
150,"BulkSupplements CLEAN Whey Protein Powder
Good value for the money. Since this product is unflavored, I'd recommend mixing it with another flavored whey protein product or using it in a flavored smoothie/drink.",R2RI96I9KDB9WR,Health_Personal_Care_v1_00
151,"Hydroxycut Pro Clinical, America's Number 1 Selling Weight Loss Brand, Weight Loss Supplement 150 Caplets
I tried this product at my gym and withen 20 minuets i could feel the energy. After learning about the product i realized how much help this pill could be in my journey to a healthier life!",R2I4QX551E7L53,Health_Personal_Care_v1_00
